,score_home,score_away,spread_favorite,spread_covered,over_under_line,over_under_result,home_team_fav,home_win%,home_team_ppg,home_team_oppg,home_p_diff,away_win%,away_team_ppg,away_team_oppg,away_p_diff,home_win_exp,away_win_exp
3678,12,13,-5.0,0,41.5,0,0,0.33299999999999996,20.17,26.33,-6.16,0.429,22.0,18.29,3.71,0.177,0.736
3679,29,10,-2.5,0,45.5,0,0,1.0,23.17,17.0,6.17,1.0,27.33,16.83,10.5,0.848,0.94
3680,20,6,-3.5,1,43.0,0,1,0.28600000000000003,22.0,28.43,-6.43,0.16699999999999998,19.83,23.17,-3.34,0.181,0.294
3681,45,10,-3.0,0,45.0,1,0,0.28600000000000003,21.43,24.57,-3.14,0.14300000000000002,19.86,28.57,-8.71,0.313,0.108
3682,52,49,-3.0,1,52.0,1,1,0.429,23.0,26.43,-3.43,0.5710000000000001,23.71,22.29,1.42,0.307,0.588
3683,34,20,-3.0,0,44.0,1,0,0.5,24.0,25.5,-1.5,0.667,25.33,17.5,7.83,0.412,0.889
3684,10,16,0.0,0,49.5,0,0,0.5710000000000001,22.57,18.71,3.86,1.0,30.33,20.33,10.0,0.74,0.913
3685,27,6,-8.0,1,41.0,0,1,0.5,18.0,19.83,-1.83,0.28600000000000003,14.71,25.71,-11.0,0.371,0.043
3686,29,26,-5.5,0,45.5,1,1,1.0,27.0,18.33,8.67,0.429,21.0,24.86,-3.86,0.902,0.275
3687,31,10,-13.0,1,46.0,0,1,1.0,28.29,18.86,9.43,0.25,20.88,27.0,-6.12,0.912,0.184
3688,33,17,-4.0,1,44.0,1,1,0.429,25.14,24.71,0.43,0.429,22.0,24.71,-2.71,0.525,0.339
3689,37,29,-2.5,0,46.0,1,0,1.0,27.29,19.43,7.86,0.857,24.86,18.57,6.29,0.876,0.839
3690,27,33,-3.0,1,44.0,1,0,0.28600000000000003,19.0,24.43,-5.43,0.429,22.86,19.57,3.29,0.194,0.705
3691,27,24,-3.5,0,45.5,1,0,0.375,21.62,25.38,-3.76,1.0,24.0,16.0,8.0,0.284,0.904
3692,21,18,-1.0,1,40.0,0,1,0.7140000000000001,21.0,17.43,3.57,0.5710000000000001,19.29,17.86,1.43,0.735,0.603
3693,27,10,-13.5,1,51.5,0,1,1.0,35.57,19.0,16.57,0.429,21.14,24.0,-2.86,0.977,0.326
3694,28,34,-6.5,0,50.0,1,1,0.5,26.62,29.25,-2.63,0.14300000000000002,17.86,22.71,-4.85,0.362,0.208
3695,28,23,-8.0,0,42.5,1,1,0.5710000000000001,24.57,19.86,4.71,0.28600000000000003,21.0,29.57,-8.57,0.77,0.118
3696,38,35,-6.0,0,48.0,1,1,0.5,21.0,18.38,2.62,0.5710000000000001,25.43,24.71,0.72,0.676,0.542
3697,17,16,-8.5,0,43.5,0,0,0.25,13.62,25.88,-12.26,0.75,26.62,21.62,5.0,0.028,0.77
3698,18,32,-2.0,1,49.0,1,0,0.429,23.29,28.43,-5.14,0.5,26.88,26.0,0.88,0.235,0.549
3699,19,22,-3.5,0,49.5,0,1,0.25,23.88,28.38,-4.5,0.28600000000000003,20.0,28.86,-8.86,0.264,0.105
3700,17,22,-2.5,0,42.0,0,1,0.625,25.0,20.25,4.75,0.5,26.12,23.75,2.37,0.769,0.636
3701,20,22,-5.0,0,47.0,0,1,0.25,23.75,26.75,-3.0,0.25,21.25,29.38,-8.13,0.332,0.129
3702,13,29,-3.5,0,42.0,0,1,0.875,24.0,17.38,6.62,0.375,24.38,22.75,1.63,0.858,0.599
3703,16,18,-10.5,0,50.0,0,1,0.75,25.38,20.88,4.5,0.125,18.62,30.62,-12.0,0.754,0.052
3704,26,27,-7.0,0,52.5,1,0,0.556,27.44,25.11,2.33,1.0,34.5,17.88,16.62,0.629,0.98
3705,14,30,-3.0,0,44.0,0,1,0.5,26.62,26.38,0.24,0.75,21.0,17.5,3.5,0.513,0.731
3706,19,20,-6.0,0,49.5,0,1,0.5,24.12,20.5,3.62,0.375,21.38,25.75,-4.37,0.716,0.254
3707,30,9,-7.0,1,43.0,0,1,0.556,22.89,20.22,2.67,0.222,19.67,27.44,-7.77,0.668,0.127
3708,32,39,-3.0,0,43.5,1,1,0.5,20.88,17.5,3.38,0.75,32.88,19.12,13.76,0.724,0.961
3709,13,37,-7.0,0,42.5,1,1,0.5,19.12,18.25,0.87,0.375,20.25,27.62,-7.37,0.563,0.142
3710,10,6,-1.0,0,43.5,0,0,0.375,22.62,28.88,-6.26,0.25,20.0,25.5,-5.5,0.191,0.199
3711,10,27,-3.5,1,43.0,0,0,0.25,19.88,23.38,-3.5,1.0,28.5,20.62,7.88,0.286,0.869
3712,47,14,-1.0,0,52.0,1,0,0.375,19.75,24.38,-4.63,0.444,26.78,29.78,-3.0,0.232,0.345
3713,6,10,-10.0,0,46.5,0,1,1.0,28.62,17.75,10.87,0.375,21.75,25.62,-3.87,0.94,0.279
3714,19,13,-3.0,1,41.5,0,1,0.33299999999999996,21.33,28.33,-7.0,0.222,18.78,23.78,-5.0,0.159,0.209
3715,34,31,-4.0,0,48.0,1,1,0.778,33.56,20.56,13.0,0.889,26.11,16.89,9.22,0.949,0.921
3716,21,24,-3.5,0,47.5,0,1,0.667,25.44,21.11,4.33,0.444,22.22,25.22,-3.0,0.746,0.324
3717,16,13,-3.0,1,41.5,0,1,0.222,23.33,26.22,-2.89,0.444,18.44,20.33,-1.89,0.335,0.369
3718,44,16,-7.0,1,44.5,1,1,1.0,28.33,19.44,8.89,0.444,22.78,23.22,-0.44,0.899,0.473
3719,15,17,-2.0,1,41.5,0,0,0.444,22.11,26.0,-3.89,0.778,22.78,18.67,4.11,0.281,0.752
3720,18,13,-1.5,0,50.0,0,0,0.222,18.56,29.0,-10.44,0.444,25.22,26.78,-1.56,0.07,0.412
3721,24,17,-4.0,0,40.0,1,0,0.444,20.44,23.44,-3.0,0.556,24.11,20.44,3.67,0.315,0.719
3722,14,24,-2.0,1,45.0,0,0,0.444,21.22,25.0,-3.78,0.222,18.44,23.78,-5.34,0.28,0.193
3723,13,30,0.0,0,45.0,0,0,0.778,22.0,17.11,4.89,0.667,24.33,20.56,3.77,0.799,0.723
3724,17,45,-6.5,0,45.5,1,1,0.444,23.56,20.44,3.12,0.444,21.22,26.33,-5.11,0.691,0.223
3725,3,33,-3.0,1,45.5,0,0,0.222,23.33,27.67,-4.34,0.444,24.89,21.67,3.22,0.268,0.69
3726,29,13,-14.0,1,40.0,1,1,0.444,22.11,19.89,2.22,0.33299999999999996,14.0,24.78,-10.78,0.644,0.042
3727,20,13,-7.0,1,47.5,0,1,1.0,33.67,18.78,14.89,0.556,25.67,23.0,2.67,0.97,0.655
3728,14,33,-1.0,1,44.5,1,0,0.3,19.0,22.8,-3.8,1.0,29.9,19.1,10.8,0.265,0.932
3729,45,14,-3.0,1,47.0,1,1,0.3,18.5,27.4,-8.9,0.4,22.9,22.9,0.0,0.095,0.5
3730,13,17,-8.0,0,45.0,0,1,0.7,24.9,19.8,5.1,0.4,21.4,25.1,-3.7,0.787,0.285
3731,10,20,-2.0,0,45.0,0,1,0.6,25.0,21.4,3.6,0.7,21.1,18.4,2.7,0.71,0.68
3732,31,7,-9.5,1,42.0,0,1,0.8,26.6,18.6,8.0,0.4,17.9,19.9,-2.0,0.885,0.36
3733,30,24,-2.5,0,43.0,1,0,0.8,22.2,18.3,3.9,1.0,32.3,18.2,14.1,0.745,0.967
3734,24,6,-3.5,1,51.0,0,1,0.5,20.8,22.8,-2.0,0.4,25.5,31.5,-6.0,0.373,0.217
3735,25,12,-3.0,1,46.5,0,1,0.5,22.4,24.8,-2.4,0.5,23.6,25.4,-1.8,0.357,0.394
3736,25,31,-5.0,0,47.0,1,1,0.4,21.1,26.8,-5.7,0.2,21.3,28.2,-6.9,0.2,0.162
3737,30,22,-4.5,1,41.0,1,1,0.5,25.7,19.8,5.9,0.5,24.4,22.7,1.7,0.817,0.603
3738,38,20,-4.5,1,43.5,1,1,0.5,23.4,20.8,2.6,0.4,20.5,24.9,-4.4,0.661,0.247
3739,13,19,-8.5,0,45.0,0,0,0.3,13.9,25.2,-11.3,0.8,33.6,21.6,12.0,0.037,0.935
3740,39,30,-3.0,1,46.5,1,1,0.5,22.8,19.2,3.6,0.6,23.6,19.1,4.5,0.724,0.767
3741,21,24,-1.0,1,45.0,0,0,0.2,18.2,23.3,-5.1,0.4,24.0,25.9,-1.9,0.201,0.39
3742,20,14,-1.5,0,48.0,0,0,0.4,22.1,25.3,-3.2,0.5,27.3,25.3,2.0,0.314,0.611
3743,27,33,-6.0,0,41.0,1,1,0.2,18.6,27.7,-9.1,0.3,22.6,24.9,-2.3,0.092,0.363
3744,23,27,-2.5,1,46.5,1,0,0.364,20.91,26.18,-5.27,0.636,23.82,19.55,4.27,0.214,0.753
3745,30,21,-3.0,1,42.0,1,1,0.455,24.18,23.36,0.82,0.545,21.09,21.27,-0.18,0.55,0.488
3746,20,26,-6.5,0,43.0,1,1,0.455,21.0,24.0,-3.0,0.273,13.82,24.64,-10.82,0.318,0.04
3747,3,37,-7.5,1,44.0,0,0,0.182,19.36,28.18,-8.82,0.818,27.0,17.55,9.45,0.102,0.921
3748,15,13,-3.5,0,43.0,0,1,0.364,20.45,26.09,-5.64,0.364,23.55,25.09,-1.54,0.197,0.409
3749,7,38,-2.5,1,43.0,1,0,0.727,21.0,17.64,3.36,0.545,24.27,20.18,4.09,0.722,0.741
3750,28,35,-9.5,0,49.0,1,1,0.909,31.55,19.27,12.28,0.364,22.09,24.91,-2.82,0.948,0.333
3751,38,41,-6.0,0,50.5,1,0,0.364,23.73,30.82,-7.09,1.0,30.18,18.64,11.54,0.172,0.943
3752,20,23,-2.5,1,46.0,0,0,0.455,26.09,24.82,1.27,0.545,24.73,20.73,4.0,0.573,0.733
3753,20,34,-3.0,1,45.5,1,0,0.455,24.0,25.45,-1.45,0.545,26.09,20.0,6.09,0.415,0.822
3754,45,10,-9.5,1,50.5,1,1,0.545,24.18,20.91,3.27,0.545,22.64,23.64,-1.0,0.696,0.438
3755,3,17,-6.0,1,45.0,0,0,0.273,22.18,27.91,-5.73,0.818,22.91,18.82,4.09,0.206,0.75
3756,3,27,-3.5,1,43.0,0,0,0.364,16.91,20.91,-4.0,0.818,32.27,20.82,11.45,0.239,0.932
3757,23,19,0.0,0,46.5,0,0,0.455,22.55,25.36,-2.81,0.545,23.64,21.27,2.37,0.336,0.646
3758,42,39,-3.0,1,43.5,1,1,0.182,18.45,23.36,-4.91,0.364,21.45,27.18,-5.73,0.211,0.201
3759,16,19,-2.0,0,43.5,0,1,0.455,21.91,24.27,-2.36,0.273,18.55,23.73,-5.18,0.357,0.201
3760,23,20,-10.0,0,46.5,0,1,0.833,31.83,19.33,12.5,0.667,19.83,19.33,0.5,0.95,0.535
3761,6,35,-10.5,1,42.0,0,0,0.33299999999999996,22.67,24.25,-1.58,0.583,25.42,19.08,6.34,0.404,0.837
3762,38,0,-8.5,1,45.5,0,1,1.0,31.08,20.25,10.83,0.5,23.25,21.42,1.83,0.926,0.615
3763,21,24,-4.0,0,43.5,1,1,0.41700000000000004,20.92,24.17,-3.25,0.41700000000000004,21.42,23.83,-2.41,0.305,0.352
3764,20,33,-1.0,0,48.5,1,1,0.833,27.83,16.33,11.5,0.583,25.92,20.0,5.92,0.954,0.816
3765,24,10,-2.5,1,43.0,0,1,0.16699999999999998,18.0,28.92,-10.92,0.33299999999999996,14.83,24.25,-9.42,0.061,0.063
3766,12,15,-6.0,0,43.0,0,1,0.833,22.42,17.5,4.92,0.41700000000000004,23.67,26.17,-2.5,0.797,0.357
3767,28,7,-6.5,1,42.5,0,1,0.667,24.08,19.83,4.25,0.33299999999999996,18.58,23.08,-4.5,0.751,0.229
3768,6,27,-5.0,1,46.5,0,0,0.5,21.08,22.0,-0.92,0.833,31.25,20.58,10.67,0.44,0.922
3769,51,16,-1.0,1,46.0,1,1,0.33299999999999996,22.92,28.42,-5.5,0.5,21.58,25.42,-3.84,0.219,0.28
3770,10,3,-12.0,0,41.5,0,1,0.583,26.75,20.0,6.75,0.25,20.58,27.0,-6.42,0.843,0.172
3771,30,8,-8.0,1,43.0,0,1,0.583,24.58,20.67,3.91,0.25,20.42,24.67,-4.25,0.729,0.253
3772,23,20,-1.0,1,48.5,0,1,0.41700000000000004,23.17,25.17,-2.0,0.5,24.67,23.17,1.5,0.382,0.59
3773,21,14,-3.0,0,41.5,0,0,0.33299999999999996,15.75,21.42,-5.67,0.33299999999999996,21.08,26.25,-5.17,0.159,0.219
3774,17,24,-6.0,0,51.5,0,1,0.5,22.58,24.83,-2.25,0.33299999999999996,24.92,31.67,-6.75,0.366,0.19
3775,24,31,-2.0,1,48.0,1,0,0.41700000000000004,20.0,25.0,-5.0,0.41700000000000004,25.58,24.67,0.91,0.219,0.553
3776,31,23,-1.0,1,41.0,1,1,0.385,16.15,20.85,-4.7,0.462,22.15,24.77,-2.62,0.2,0.344
3777,16,19,-3.5,0,41.0,0,0,0.308,17.69,23.46,-5.77,0.615,25.0,19.69,5.31,0.172,0.796
3778,14,34,-6.5,1,41.0,1,0,0.308,21.38,25.08,-3.7,0.615,25.46,18.69,6.77,0.285,0.853
3779,10,16,-2.0,0,41.5,0,1,0.462,21.15,27.38,-6.23,0.462,19.92,22.38,-2.46,0.182,0.342
3780,17,23,-2.0,0,48.0,0,1,0.385,25.08,27.46,-2.38,0.462,21.46,22.69,-1.23,0.368,0.421
3781,38,17,-4.0,1,44.0,1,1,0.615,19.85,19.62,0.23,0.385,20.92,24.15,-3.23,0.516,0.306
3782,33,16,-14.5,1,48.0,1,1,0.846,30.92,19.46,11.46,0.231,19.46,25.08,-5.62,0.938,0.191
3783,35,38,-5.0,0,46.5,1,0,0.462,26.0,24.62,1.38,1.0,31.62,18.69,12.93,0.58,0.956
3784,20,30,-4.0,1,47.0,1,0,0.462,23.0,25.08,-2.08,0.6920000000000001,24.38,18.85,5.53,0.377,0.811
3785,17,40,-4.0,1,51.5,1,0,0.462,23.15,24.77,-1.62,0.846,31.15,19.38,11.77,0.403,0.942
3786,34,27,-7.5,0,45.5,1,1,0.615,26.46,20.0,6.46,0.769,21.62,17.31,4.31,0.834,0.772
3787,30,14,-1.0,1,47.0,0,1,0.231,19.23,25.69,-6.46,0.385,20.31,25.46,-5.15,0.161,0.215
3788,14,24,-6.5,1,41.0,0,0,0.308,14.46,24.23,-9.77,0.769,27.23,17.62,9.61,0.056,0.923
3789,30,13,-14.5,1,45.5,0,1,0.615,26.15,18.08,8.07,0.231,18.46,27.46,-9.0,0.891,0.093
3790,35,25,-2.0,0,46.0,1,0,0.462,21.62,23.62,-2.0,0.462,24.31,23.15,1.16,0.376,0.57
3791,27,35,-2.5,0,52.0,1,1,0.385,24.85,30.54,-5.69,0.308,20.54,25.85,-5.31,0.224,0.21
3792,23,20,-4.0,0,45.5,0,1,0.429,22.79,25.43,-2.64,0.28600000000000003,20.0,24.86,-4.86,0.346,0.224
3793,24,38,-3.5,0,48.5,1,1,0.429,22.71,25.86,-3.15,0.5,22.57,23.71,-1.14,0.319,0.43
3794,38,8,-6.0,1,50.5,0,1,0.857,31.79,19.21,12.58,0.7140000000000001,24.79,18.93,5.86,0.951,0.822
3795,20,13,-7.0,0,46.0,0,0,0.5,21.57,22.29,-0.72,1.0,32.07,19.86,12.21,0.454,0.945
3796,20,17,-11.5,0,47.5,0,0,0.28600000000000003,20.86,25.71,-4.85,0.643,27.0,20.5,6.5,0.231,0.831
3797,16,6,-6.5,1,42.0,0,1,0.429,24.36,24.0,0.36,0.28600000000000003,17.57,23.14,-5.57,0.522,0.178
3798,32,17,-9.0,1,42.5,1,1,0.35700000000000004,21.57,25.93,-4.36,0.28600000000000003,14.43,24.21,-9.78,0.256,0.055
3799,17,13,-11.5,0,42.5,0,1,0.643,26.07,18.36,7.71,0.214,18.07,27.64,-9.57,0.88,0.08
3800,12,18,-2.5,0,44.0,0,1,0.35700000000000004,19.86,25.79,-5.93,0.429,20.36,26.57,-6.21,0.183,0.177
3801,49,17,-7.0,1,44.5,1,1,0.643,21.14,19.43,1.71,0.429,26.64,25.57,1.07,0.615,0.561
3802,38,27,-2.5,1,53.5,1,1,0.35700000000000004,25.0,30.86,-5.86,0.35700000000000004,24.5,27.14,-2.64,0.219,0.353
3803,26,20,-2.5,0,45.5,1,0,0.643,24.57,19.43,5.14,0.857,31.07,19.21,11.86,0.791,0.944
3804,17,23,-11.0,0,42.0,0,1,0.643,26.43,17.71,8.72,0.429,17.21,21.0,-3.79,0.907,0.252
3805,21,26,-3.0,0,44.0,1,1,0.429,22.21,25.21,-3.0,0.35700000000000004,20.64,25.14,-4.5,0.324,0.244
3806,6,34,-3.5,1,39.0,1,0,0.214,19.21,25.64,-6.43,0.5,19.64,21.5,-1.86,0.161,0.376
3807,20,17,-4.0,0,39.0,0,1,0.7140000000000001,22.0,18.5,3.5,0.7859999999999999,27.0,17.36,9.64,0.724,0.925
3808,6,36,-6.0,0,47.0,0,1,0.867,32.2,18.47,13.73,0.6,25.8,18.07,7.73,0.963,0.883
3809,17,20,-6.0,0,53.5,0,1,0.5329999999999999,21.47,21.67,-0.2,0.4,25.87,30.6,-4.73,0.487,0.266
3810,22,17,-3.0,0,41.0,0,0,0.467,23.8,22.8,1.0,0.667,24.67,19.47,5.2,0.562,0.793
3811,38,10,-10.0,1,45.0,1,1,0.9329999999999999,30.8,19.87,10.93,0.4,22.13,25.27,-3.14,0.93,0.317
3812,20,24,-2.5,1,45.0,0,0,0.4,21.0,24.87,-3.87,0.4,22.27,25.33,-3.06,0.275,0.322
3813,24,16,-9.5,0,41.0,0,1,0.733,26.33,17.53,8.8,0.33299999999999996,20.8,25.13,-4.33,0.909,0.252
3814,12,28,-13.0,1,47.0,0,0,0.2,17.73,26.93,-9.2,0.6,26.33,20.47,5.86,0.085,0.81
3815,23,34,-3.0,0,41.0,1,1,0.267,16.8,22.67,-5.87,0.5329999999999999,23.6,23.73,-0.13,0.161,0.492
3816,27,20,-10.0,0,42.0,1,1,0.733,21.87,18.4,3.47,0.267,20.0,24.73,-4.73,0.723,0.23
3817,13,20,-3.0,0,44.0,0,1,0.667,23.67,20.2,3.47,0.667,23.0,19.27,3.73,0.711,0.73
3818,30,6,-6.0,1,45.0,0,1,0.5329999999999999,20.6,20.47,0.13,0.33299999999999996,24.67,27.87,-3.2,0.509,0.326
3819,30,24,-4.0,1,39.0,1,1,0.467,20.2,25.6,-5.4,0.2,18.33,26.2,-7.87,0.204,0.116
3820,23,17,-6.5,0,43.5,0,1,0.667,25.47,18.0,7.47,0.467,22.8,25.07,-2.27,0.877,0.366
3821,20,10,-10.0,0,46.5,0,0,0.33299999999999996,19.33,25.27,-5.94,0.8,30.33,19.67,10.66,0.179,0.927
3822,30,35,-3.5,0,51.0,1,1,0.4,26.0,27.13,-1.13,0.4,22.8,26.67,-3.87,0.437,0.285
3823,19,16,-3.0,0,38.5,0,0,0.267,14.6,24.73,-10.13,0.467,17.6,20.73,-3.13,0.052,0.29
3824,31,37,0.0,0,40.5,1,0,0.0,7.0,13.0,-6.0,0.0,22.0,23.0,-1.0,0.058,0.437
3825,40,7,-7.0,1,49.5,0,1,0.0,21.0,23.0,-2.0,1.0,31.0,24.0,7.0,0.374,0.823
3826,46,27,-12.5,1,44.0,1,1,0.0,20.0,21.0,-1.0,1.0,28.0,0.0,28.0,0.432,1.0
3827,20,25,-4.5,1,42.0,1,0,0.0,10.0,29.0,-19.0,1.0,13.0,7.0,6.0,0.003,0.942
3828,34,20,-6.0,1,47.0,1,1,1.0,21.0,20.0,1.0,0.0,35.0,39.0,-4.0,0.568,0.332
3829,15,16,-6.0,0,48.0,0,1,1.0,39.0,35.0,4.0,0.0,16.0,25.0,-9.0,0.668,0.077
3830,19,12,-1.0,1,42.0,0,1,1.0,23.0,14.0,9.0,1.0,33.0,27.0,6.0,0.936,0.774
3831,9,3,-5.5,0,38.0,0,0,0.0,0.0,28.0,-28.0,1.0,12.0,10.0,2.0,0.0,0.7
3832,17,14,-2.0,0,43.0,0,0,1.0,25.0,16.0,9.0,1.0,27.0,23.0,4.0,0.923,0.719
3833,31,24,-5.5,1,42.0,1,1,1.0,23.0,21.0,2.0,0.0,10.0,12.0,-2.0,0.626,0.3
3834,16,13,-4.0,0,54.5,0,1,1.0,20.0,19.0,1.0,0.0,34.0,35.0,-1.0,0.57,0.454
3835,28,35,-4.0,0,48.0,1,1,1.0,35.0,34.0,1.0,0.0,24.0,31.0,-7.0,0.546,0.177
3836,24,16,-3.0,1,48.0,0,1,1.0,38.0,16.0,22.0,1.0,23.0,22.0,1.0,0.994,0.563
3837,38,14,-3.0,1,47.5,1,1,0.0,27.0,33.0,-6.0,0.0,23.0,27.0,-4.0,0.226,0.281
3838,23,27,-3.0,0,47.0,1,1,0.0,16.0,38.0,-22.0,0.0,19.0,20.0,-1.0,0.006,0.43
3839,14,29,-3.0,0,43.0,0,1,0.0,14.0,23.0,-9.0,1.0,29.0,10.0,19.0,0.064,0.997
3840,27,0,-1.0,1,38.5,0,1,1.0,27.0,22.5,4.5,1.0,21.0,13.0,8.0,0.744,0.927
3841,33,18,-5.0,0,48.0,1,0,0.0,19.0,25.0,-6.0,0.5,30.5,15.0,15.5,0.174,0.983
3842,10,22,-6.5,0,42.5,0,1,0.5,33.0,24.0,9.0,1.0,21.0,15.0,6.0,0.873,0.859
3843,17,29,-3.5,0,41.5,1,1,0.5,19.5,23.0,-3.5,1.0,27.5,20.0,7.5,0.283,0.863
3844,31,17,-6.5,1,45.0,1,1,0.5,23.0,21.5,1.5,0.0,14.0,26.0,-12.0,0.595,0.032
3845,34,27,-6.5,1,47.5,1,1,0.5,20.5,20.0,0.5,0.5,27.0,25.5,1.5,0.534,0.584
3846,26,22,-1.5,1,51.5,0,1,0.0,27.5,36.5,-9.0,0.5,32.5,23.5,9.0,0.146,0.876
3847,17,19,-2.0,1,45.0,0,0,0.0,18.5,32.5,-14.0,1.0,19.0,13.5,5.5,0.035,0.856
3848,24,3,-3.0,1,44.5,0,1,0.5,22.5,23.0,-0.5,0.5,29.5,27.0,2.5,0.469,0.631
3849,30,24,-10.0,0,42.5,1,1,0.0,17.0,21.5,-4.5,0.0,15.0,27.0,-12.0,0.217,0.036
3850,27,29,-3.5,0,47.0,1,1,1.0,18.0,16.0,2.0,0.0,19.5,32.5,-13.0,0.651,0.046
3851,34,3,-4.0,0,46.5,0,0,1.0,29.0,12.0,17.0,1.0,31.0,16.0,15.0,0.993,0.979
3852,37,18,-10.5,1,41.5,1,1,0.5,7.5,9.5,-2.0,0.5,27.5,23.0,4.5,0.268,0.741
3853,32,37,-3.5,0,40.5,1,1,0.5,19.0,32.0,-13.0,0.5,4.5,15.5,-11.0,0.044,0.004
3854,10,17,-1.5,1,47.0,0,0,0.5,16.0,20.0,-4.0,0.5,31.5,34.5,-3.0,0.232,0.361
3855,32,45,-3.0,0,54.5,1,1,0.0,23.5,25.5,-2.0,0.5,29.5,29.5,0.0,0.383,0.5
3856,22,7,-7.5,1,46.5,0,1,0.33299999999999996,18.67,25.0,-6.33,0.33299999999999996,21.33,22.33,-1.0,0.161,0.435
3857,13,17,-10.0,0,43.5,0,1,0.33299999999999996,26.33,21.0,5.33,0.667,15.33,21.0,-5.67,0.787,0.155
3858,48,33,-3.0,0,48.5,1,0,0.667,34.67,30.33,4.34,0.33299999999999996,25.33,23.33,2.0,0.698,0.618
3859,27,28,-3.5,0,45.0,1,1,1.0,19.0,14.67,4.33,0.667,26.67,26.33,0.34,0.796,0.519
3860,17,14,-3.0,0,48.0,0,0,0.0,15.0,27.67,-12.67,0.33299999999999996,27.0,28.33,-1.33,0.031,0.428
3861,27,20,-3.5,1,40.0,1,1,0.667,14.0,17.67,-3.67,0.33299999999999996,14.0,19.0,-5.0,0.23,0.168
3862,30,27,-1.0,0,48.5,1,0,0.0,18.0,28.0,-10.0,0.33299999999999996,27.0,31.67,-4.67,0.073,0.274
3863,0,16,-3.5,0,41.0,0,1,1.0,27.0,15.0,12.0,0.33299999999999996,23.67,22.67,1.0,0.964,0.562
3864,17,27,-1.0,1,40.0,1,0,0.33299999999999996,20.67,26.0,-5.33,0.667,17.33,12.33,5.0,0.21,0.85
3865,43,14,-3.5,1,48.5,1,1,0.667,21.67,22.0,-0.33,0.667,23.0,16.33,6.67,0.479,0.868
3866,34,35,-3.5,0,54.0,1,1,0.33299999999999996,29.0,24.33,4.67,0.0,26.33,32.0,-5.67,0.74,0.233
3867,17,24,-1.0,1,44.0,0,0,0.33299999999999996,24.33,27.67,-3.34,0.667,25.67,20.0,5.67,0.318,0.807
3868,7,27,-3.0,1,42.5,0,0,0.33299999999999996,23.33,33.67,-10.34,1.0,28.0,19.0,9.0,0.098,0.904
3869,31,20,-7.5,1,47.5,1,1,0.33299999999999996,22.67,30.67,-8.0,0.0,18.0,28.0,-10.0,0.142,0.073
3870,24,10,-3.5,1,42.5,0,1,1.0,21.33,13.33,8.0,0.667,21.0,20.33,0.67,0.924,0.545
3871,21,33,-3.5,1,42.5,1,0,0.25,22.5,26.75,-4.25,0.25,23.0,20.0,3.0,0.267,0.688
3872,10,16,-4.0,0,44.5,0,1,0.75,21.0,18.0,3.0,0.5,24.75,28.0,-3.25,0.7,0.324
3873,13,33,-10.0,1,47.5,0,0,0.0,18.5,28.75,-10.25,0.75,20.25,15.25,5.0,0.072,0.82
3874,28,14,-2.5,0,46.0,0,0,0.75,25.25,19.25,6.0,0.5,19.5,20.5,-1.0,0.824,0.431
3875,16,23,-3.5,0,44.5,0,1,1.0,27.75,16.0,11.75,0.75,38.0,31.0,7.0,0.958,0.785
3876,24,23,-3.5,0,46.0,1,0,0.25,23.75,25.5,-1.75,1.0,30.67,9.0,21.67,0.398,0.999
3877,23,16,-7.0,1,49.0,0,1,0.667,25.0,22.33,2.67,0.5,18.25,21.25,-3.0,0.658,0.302
3878,29,23,-4.0,1,47.5,1,1,0.25,27.0,31.25,-4.25,0.25,15.5,24.25,-8.75,0.291,0.078
3879,19,30,-2.5,1,41.5,1,0,0.75,15.75,19.0,-3.25,0.5,21.75,17.0,4.75,0.269,0.794
3880,17,30,-2.5,0,44.5,1,1,0.25,17.75,22.25,-4.5,0.25,15.5,21.0,-5.5,0.223,0.163
3881,31,13,-6.0,1,39.0,1,1,1.0,22.0,12.5,9.5,0.75,17.25,18.25,-1.0,0.953,0.425
3882,34,31,-3.5,0,50.5,1,1,0.75,27.0,26.5,0.5,0.25,30.25,27.0,3.25,0.528,0.666
3883,31,13,-10.0,1,50.0,0,1,0.75,27.0,20.0,7.0,0.25,19.75,26.25,-6.5,0.85,0.163
3884,14,17,-6.0,0,46.5,0,1,0.25,27.25,29.5,-2.25,0.25,19.25,32.0,-12.75,0.382,0.047
3885,21,13,-3.0,0,44.0,0,0,0.2,30.4,28.4,2.0,0.8,25.4,17.4,8.0,0.602,0.894
3886,45,16,-7.5,1,44.0,1,1,0.6,23.4,17.4,6.0,0.2,22.2,28.0,-5.8,0.839,0.204
3887,16,17,-2.5,0,46.0,0,1,0.2,17.0,25.2,-8.2,0.25,21.0,27.75,-6.75,0.099,0.165
3888,31,28,-2.5,1,44.0,1,1,0.4,23.8,25.0,-1.2,0.6,16.4,21.2,-4.8,0.429,0.198
3889,16,30,-5.0,0,47.0,0,1,0.75,24.5,20.75,3.75,0.8,25.8,18.2,7.6,0.721,0.879
3890,26,23,-3.0,1,47.5,1,1,0.6,16.4,20.8,-4.4,0.4,27.4,29.6,-2.2,0.216,0.385
3891,30,15,-7.5,0,49.5,0,0,0.2,17.6,23.8,-6.2,0.8,27.8,18.6,9.2,0.156,0.91
3892,35,17,-7.5,1,48.0,1,1,0.8,22.8,14.8,8.0,0.4,18.4,22.0,-3.6,0.913,0.271
